P1 work time,P2 work time,P1 crit time,P2 crit time,P1 inc,P2 inc,time
0.00010, 0.00090, 0.00090, 0.00090, 2.00000, 4.00000, 0.110285
0.00010, 0.00090, 0.00090, 0.00090, 3.00000, 4.00000, 0.114001
0.00010, 0.00090, 0.00090, 0.00090, 4.00000, 4.00000, 0.123213
0.00010, 0.00090, 0.00090, 0.00090, 5.00000, 4.00000, 0.132445
0.00010, 0.00090, 0.00090, 0.00090, 1.00000, 5.00000, 0.102739
0.00010, 0.00090, 0.00090, 0.00090, 2.00000, 5.00000, 0.106709
0.00010, 0.00090, 0.00090, 0.00090, 3.00000, 5.00000, 0.117694
0.00010, 0.00090, 0.00090, 0.00090, 4.00000, 5.00000, 0.124532
0.00010, 0.00090, 0.00090, 0.00090, 5.00000, 5.00000, 0.125528
0.00050, 0.00010, 0.00010, 0.00010, 1.00000, 1.00000, 0.100120
0.00050, 0.00010, 0.00010, 0.00010, 2.00000, 1.00000, 0.105139
0.00050, 0.00010, 0.00010, 0.00010, 3.00000, 1.00000, 0.112740
0.00050, 0.00010, 0.00010, 0.00010, 4.00000, 1.00000, 0.122148
0.00050, 0.00010, 0.00010, 0.00010, 5.00000, 1.00000, 0.132411
0.00050, 0.00010, 0.00010, 0.00010, 1.00000, 2.00000, 0.096670
0.00050, 0.00010, 0.00010, 0.00010, 2.00000, 2.00000, 0.102144
0.00050, 0.00010, 0.00010, 0.00010, 3.00000, 2.00000, 0.114620
0.00050, 0.00010, 0.00010, 0.00010, 4.00000, 2.00000, 0.125423
0.00050, 0.00010, 0.00010, 0.00010, 5.00000, 2.00000, 0.130009
0.00050, 0.00010, 0.00010, 0.00010, 1.00000, 3.00000, 0.098836
0.00050, 0.00010, 0.00010, 0.00010, 2.00000, 3.00000, 0.107465
0.00050, 0.00010, 0.00010, 0.00010, 3.00000, 3.00000, 0.117091
0.00050, 0.00010, 0.00010, 0.00010, 4.00000, 3.00000, 0.120019
0.00050, 0.00010, 0.00010, 0.00010, 5.00000, 3.00000, 0.126164
0.00050, 0.00010, 0.00010, 0.00010, 1.00000, 4.00000, 0.101583
0.00050, 0.00010, 0.00010, 0.00010, 2.00000, 4.00000, 0.107846
0.00050, 0.00010, 0.00010, 0.00010, 3.00000, 4.00000, 0.116031
0.00050, 0.00010, 0.00010, 0.00010, 4.00000, 4.00000, 0.124406
0.00050, 0.00010, 0.00010, 0.00010, 5.00000, 4.00000, 0.126179
0.00050, 0.00010, 0.00010, 0.00010, 1.00000, 5.00000, 0.098285
0.00050, 0.00010, 0.00010, 0.00010, 2.00000, 5.00000, 0.105776
0.00050, 0.00010, 0.00010, 0.00010, 3.00000, 5.00000, 0.115227
0.00050, 0.00010, 0.00010, 0.00010, 4.00000, 5.00000, 0.125398
0.00050, 0.00010, 0.00010, 0.00010, 5.00000, 5.00000, 0.130499
0.00050, 0.00010, 0.00010, 0.00050, 1.00000, 1.00000, 0.110268
0.00050, 0.00010, 0.00010, 0.00050, 2.00000, 1.00000, 0.121037
0.00050, 0.00010, 0.00010, 0.00050, 3.00000, 1.00000, 0.131715
0.00050, 0.00010, 0.00010, 0.00050, 4.00000, 1.00000, 0.135635
0.00050, 0.00010, 0.00010, 0.00050, 5.00000, 1.00000, 0.141657
0.00050, 0.00010, 0.00010, 0.00050, 1.00000, 2.00000, 0.106104
0.00050, 0.00010, 0.00010, 0.00050, 2.00000, 2.00000, 0.120509
0.00050, 0.00010, 0.00010, 0.00050, 3.00000, 2.00000, 0.124872
0.00050, 0.00010, 0.00010, 0.00050, 4.00000, 2.00000, 0.136246
0.00050, 0.00010, 0.00010, 0.00050, 5.00000, 2.00000, 0.142781
0.00050, 0.00010, 0.00010, 0.00050, 1.00000, 3.00000, 0.112391
0.00050, 0.00010, 0.00010, 0.00050, 2.00000, 3.00000, 0.119335
0.00050, 0.00010, 0.00010, 0.00050, 3.00000, 3.00000, 0.125147
0.00050, 0.00010, 0.00010, 0.00050, 4.00000, 3.00000, 0.135458
0.00050, 0.00010, 0.00010, 0.00050, 5.00000, 3.00000, 0.142214
0.00050, 0.00010, 0.00010, 0.00050, 1.00000, 4.00000, 0.110520
0.00050, 0.00010, 0.00010, 0.00050, 2.00000, 4.00000, 0.113603
0.00050, 0.00010, 0.00010, 0.00050, 3.00000, 4.00000, 0.128549
0.00050, 0.00010, 0.00010, 0.00050, 4.00000, 4.00000, 0.131682
0.00050, 0.00010, 0.00010, 0.00050, 5.00000, 4.00000, 0.145114
0.00050, 0.00010, 0.00010, 0.00050, 1.00000, 5.00000, 0.112196
0.00050, 0.00010, 0.00010, 0.00050, 2.00000, 5.00000, 0.121186
0.00050, 0.00010, 0.00010, 0.00050, 3.00000, 5.00000, 0.124033
0.00050, 0.00010, 0.00010, 0.00050, 4.00000, 5.00000, 0.131473
0.00050, 0.00010, 0.00010, 0.00050, 5.00000, 5.00000, 0.143722
0.00050, 0.00010, 0.00010, 0.00090, 1.00000, 1.00000, 0.121849
0.00050, 0.00010, 0.00010, 0.00090, 2.00000, 1.00000, 0.134869
0.00050, 0.00010, 0.00010, 0.00090, 3.00000, 1.00000, 0.140433
0.00050, 0.00010, 0.00010, 0.00090, 4.00000, 1.00000, 0.150269
0.00050, 0.00010, 0.00010, 0.00090, 5.00000, 1.00000, 0.157847
0.00050, 0.00010, 0.00010, 0.00090, 1.00000, 2.00000, 0.121601
0.00050, 0.00010, 0.00010, 0.00090, 2.00000, 2.00000, 0.125926
0.00050, 0.00010, 0.00010, 0.00090, 3.00000, 2.00000, 0.136249
0.00050, 0.00010, 0.00010, 0.00090, 4.00000, 2.00000, 0.150719
0.00050, 0.00010, 0.00010, 0.00090, 5.00000, 2.00000, 0.153441
0.00050, 0.00010, 0.00010, 0.00090, 1.00000, 3.00000, 0.129291
0.00050, 0.00010, 0.00010, 0.00090, 2.00000, 3.00000, 0.133297
0.00050, 0.00010, 0.00010, 0.00090, 3.00000, 3.00000, 0.144138
0.00050, 0.00010, 0.00010, 0.00090, 4.00000, 3.00000, 0.146075
0.00050, 0.00010, 0.00010, 0.00090, 5.00000, 3.00000, 0.158115
0.00050, 0.00010, 0.00010, 0.00090, 1.00000, 4.00000, 0.124187
0.00050, 0.00010, 0.00010, 0.00090, 2.00000, 4.00000, 0.124789
0.00050, 0.00010, 0.00010, 0.00090, 3.00000, 4.00000, 0.148714
0.00050, 0.00010, 0.00010, 0.00090, 4.00000, 4.00000, 0.142122
0.00050, 0.00010, 0.00010, 0.00090, 5.00000, 4.00000, 0.155196
0.00050, 0.00010, 0.00010, 0.00090, 1.00000, 5.00000, 0.119366
0.00050, 0.00010, 0.00010, 0.00090, 2.00000, 5.00000, 0.134689
0.00050, 0.00010, 0.00010, 0.00090, 3.00000, 5.00000, 0.137570
0.00050, 0.00010, 0.00010, 0.00090, 4.00000, 5.00000, 0.144243
0.00050, 0.00010, 0.00010, 0.00090, 5.00000, 5.00000, 0.155903
0.00050, 0.00010, 0.00050, 0.00010, 1.00000, 1.00000, 0.128701
0.00050, 0.00010, 0.00050, 0.00010, 2.00000, 1.00000, 0.132488
0.00050, 0.00010, 0.00050, 0.00010, 3.00000, 1.00000, 0.127078
0.00050, 0.00010, 0.00050, 0.00010, 4.00000, 1.00000, 0.148907
0.00050, 0.00010, 0.00050, 0.00010, 5.00000, 1.00000, 0.158485
0.00050, 0.00010, 0.00050, 0.00010, 1.00000, 2.00000, 0.119994
0.00050, 0.00010, 0.00050, 0.00010, 2.00000, 2.00000, 0.140269
0.00050, 0.00010, 0.00050, 0.00010, 3.00000, 2.00000, 0.137865
0.00050, 0.00010, 0.00050, 0.00010, 4.00000, 2.00000, 0.148525
0.00050, 0.00010, 0.00050, 0.00010, 5.00000, 2.00000, 0.158786
0.00050, 0.00010, 0.00050, 0.00010, 1.00000, 3.00000, 0.121730
0.00050, 0.00010, 0.00050, 0.00010, 2.00000, 3.00000, 0.132653
0.00050, 0.00010, 0.00050, 0.00010, 3.00000, 3.00000, 0.143281
0.00050, 0.00010, 0.00050, 0.00010, 4.00000, 3.00000, 0.146289
0.00050, 0.00010, 0.00050, 0.00010, 5.00000, 3.00000, 0.151813
0.00050, 0.00010, 0.00050, 0.00010, 1.00000, 4.00000, 0.123138
0.00050, 0.00010, 0.00050, 0.00010, 2.00000, 4.00000, 0.131535
0.00050, 0.00010, 0.00050, 0.00010, 3.00000, 4.00000, 0.140721
0.00050, 0.00010, 0.00050, 0.00010, 4.00000, 4.00000, 0.151297
0.00050, 0.00010, 0.00050, 0.00010, 5.00000, 4.00000, 0.159286
0.00050, 0.00010, 0.00050, 0.00010, 1.00000, 5.00000, 0.128468
0.00050, 0.00010, 0.00050, 0.00010, 2.00000, 5.00000, 0.133803
0.00050, 0.00010, 0.00050, 0.00010, 3.00000, 5.00000, 0.140566
0.00050, 0.00010, 0.00050, 0.00010, 4.00000, 5.00000, 0.145248
0.00050, 0.00010, 0.00050, 0.00010, 5.00000, 5.00000, 0.154199
0.00050, 0.00010, 0.00050, 0.00050, 1.00000, 1.00000, 0.161718
0.00050, 0.00010, 0.00050, 0.00050, 2.00000, 1.00000, 0.169895
0.00050, 0.00010, 0.00050, 0.00050, 3.00000, 1.00000, 0.182097
0.00050, 0.00010, 0.00050, 0.00050, 4.00000, 1.00000, 0.186111
0.00050, 0.00010, 0.00050, 0.00050, 5.00000, 1.00000, 0.191318
0.00050, 0.00010, 0.00050, 0.00050, 1.00000, 2.00000, 0.168702
0.00050, 0.00010, 0.00050, 0.00050, 2.00000, 2.00000, 0.173024
0.00050, 0.00010, 0.00050, 0.00050, 3.00000, 2.00000, 0.162210
0.00050, 0.00010, 0.00050, 0.00050, 4.00000, 2.00000, 0.184434
0.00050, 0.00010, 0.00050, 0.00050, 5.00000, 2.00000, 0.184668
0.00050, 0.00010, 0.00050, 0.00050, 1.00000, 3.00000, 0.152349
0.00050, 0.00010, 0.00050, 0.00050, 2.00000, 3.00000, 0.178366
0.00050, 0.00010, 0.00050, 0.00050, 3.00000, 3.00000, 0.180919
0.00050, 0.00010, 0.00050, 0.00050, 4.00000, 3.00000, 0.190041
0.00050, 0.00010, 0.00050, 0.00050, 5.00000, 3.00000, 0.200663
0.00050, 0.00010, 0.00050, 0.00050, 1.00000, 4.00000, 0.151723
0.00050, 0.00010, 0.00050, 0.00050, 2.00000, 4.00000, 0.165649
0.00050, 0.00010, 0.00050, 0.00050, 3.00000, 4.00000, 0.181378
0.00050, 0.00010, 0.00050, 0.00050, 4.00000, 4.00000, 0.191961
0.00050, 0.00010, 0.00050, 0.00050, 5.00000, 4.00000, 0.179940
0.00050, 0.00010, 0.00050, 0.00050, 1.00000, 5.00000, 0.159439
0.00050, 0.00010, 0.00050, 0.00050, 2.00000, 5.00000, 0.177125
0.00050, 0.00010, 0.00050, 0.00050, 3.00000, 5.00000, 0.179615
0.00050, 0.00010, 0.00050, 0.00050, 4.00000, 5.00000, 0.188793
0.00050, 0.00010, 0.00050, 0.00050, 5.00000, 5.00000, 0.198055
0.00050, 0.00010, 0.00050, 0.00090, 1.00000, 1.00000, 0.179978
0.00050, 0.00010, 0.00050, 0.00090, 2.00000, 1.00000, 0.183225
0.00050, 0.00010, 0.00050, 0.00090, 3.00000, 1.00000, 0.186714
0.00050, 0.00010, 0.00050, 0.00090, 4.00000, 1.00000, 0.198764
0.00050, 0.00010, 0.00050, 0.00090, 5.00000, 1.00000, 0.216168
0.00050, 0.00010, 0.00050, 0.00090, 1.00000, 2.00000, 0.177994
0.00050, 0.00010, 0.00050, 0.00090, 2.00000, 2.00000, 0.178533
0.00050, 0.00010, 0.00050, 0.00090, 3.00000, 2.00000, 0.185858
0.00050, 0.00010, 0.00050, 0.00090, 4.00000, 2.00000, 0.201065
0.00050, 0.00010, 0.00050, 0.00090, 5.00000, 2.00000, 0.214172
0.00050, 0.00010, 0.00050, 0.00090, 1.00000, 3.00000, 0.182067
0.00050, 0.00010, 0.00050, 0.00090, 2.00000, 3.00000, 0.187313
0.00050, 0.00010, 0.00050, 0.00090, 3.00000, 3.00000, 0.188235
0.00050, 0.00010, 0.00050, 0.00090, 4.00000, 3.00000, 0.192940
0.00050, 0.00010, 0.00050, 0.00090, 5.00000, 3.00000, 0.207439
0.00050, 0.00010, 0.00050, 0.00090, 1.00000, 4.00000, 0.176011
0.00050, 0.00010, 0.00050, 0.00090, 2.00000, 4.00000, 0.172454
0.00050, 0.00010, 0.00050, 0.00090, 3.00000, 4.00000, 0.196172
0.00050, 0.00010, 0.00050, 0.00090, 4.00000, 4.00000, 0.204907
0.00050, 0.00010, 0.00050, 0.00090, 5.00000, 4.00000, 0.203386
0.00050, 0.00010, 0.00050, 0.00090, 1.00000, 5.00000, 0.182320
0.00050, 0.00010, 0.00050, 0.00090, 2.00000, 5.00000, 0.187738
0.00050, 0.00010, 0.00050, 0.00090, 3.00000, 5.00000, 0.185859
0.00050, 0.00010, 0.00050, 0.00090, 4.00000, 5.00000, 0.207523
0.00050, 0.00010, 0.00050, 0.00090, 5.00000, 5.00000, 0.193098
0.00050, 0.00010, 0.00090, 0.00010, 1.00000, 1.00000, 0.157877
0.00050, 0.00010, 0.00090, 0.00010, 2.00000, 1.00000, 0.140428
0.00050, 0.00010, 0.00090, 0.00010, 3.00000, 1.00000, 0.130098
0.00050, 0.00010, 0.00090, 0.00010, 4.00000, 1.00000, 0.128017
0.00050, 0.00010, 0.00090, 0.00010, 5.00000, 1.00000, 0.120580
0.00050, 0.00010, 0.00090, 0.00010, 1.00000, 2.00000, 0.091217
0.00050, 0.00010, 0.00090, 0.00010, 2.00000, 2.00000, 0.103037
0.00050, 0.00010, 0.00090, 0.00010, 3.00000, 2.00000, 0.101199
0.00050, 0.00010, 0.00090, 0.00010, 4.00000, 2.00000, 0.114322
0.00050, 0.00010, 0.00090, 0.00010, 5.00000, 2.00000, 0.117383
0.00050, 0.00010, 0.00090, 0.00010, 1.00000, 3.00000, 0.085439
0.00050, 0.00010, 0.00090, 0.00010, 2.00000, 3.00000, 0.084111
0.00050, 0.00010, 0.00090, 0.00010, 3.00000, 3.00000, 0.096575
0.00050, 0.00010, 0.00090, 0.00010, 4.00000, 3.00000, 0.095466
0.00050, 0.00010, 0.00090, 0.00010, 5.00000, 3.00000, 0.102740
0.00050, 0.00010, 0.00090, 0.00010, 1.00000, 4.00000, 0.073783
0.00050, 0.00010, 0.00090, 0.00010, 2.00000, 4.00000, 0.074281
0.00050, 0.00010, 0.00090, 0.00010, 3.00000, 4.00000, 0.081318
0.00050, 0.00010, 0.00090, 0.00010, 4.00000, 4.00000, 0.087265
0.00050, 0.00010, 0.00090, 0.00010, 5.00000, 4.00000, 0.095418
0.00050, 0.00010, 0.00090, 0.00010, 1.00000, 5.00000, 0.068362
0.00050, 0.00010, 0.00090, 0.00010, 2.00000, 5.00000, 0.074214
0.00050, 0.00010, 0.00090, 0.00010, 3.00000, 5.00000, 0.076161
0.00050, 0.00010, 0.00090, 0.00010, 4.00000, 5.00000, 0.077300
0.00050, 0.00010, 0.00090, 0.00010, 5.00000, 5.00000, 0.086550
0.00050, 0.00010, 0.00090, 0.00050, 1.00000, 1.00000, 0.061478
0.00050, 0.00010, 0.00090, 0.00050, 2.00000, 1.00000, 0.063594
0.00050, 0.00010, 0.00090, 0.00050, 3.00000, 1.00000, 0.068175
0.00050, 0.00010, 0.00090, 0.00050, 4.00000, 1.00000, 0.079169
0.00050, 0.00010, 0.00090, 0.00050, 5.00000, 1.00000, 0.082401
0.00050, 0.00010, 0.00090, 0.00050, 1.00000, 2.00000, 0.060759
0.00050, 0.00010, 0.00090, 0.00050, 2.00000, 2.00000, 0.065616
0.00050, 0.00010, 0.00090, 0.00050, 3.00000, 2.00000, 0.070897
0.00050, 0.00010, 0.00090, 0.00050, 4.00000, 2.00000, 0.076708
0.00050, 0.00010, 0.00090, 0.00050, 5.00000, 2.00000, 0.081443
0.00050, 0.00010, 0.00090, 0.00050, 1.00000, 3.00000, 0.057804
0.00050, 0.00010, 0.00090, 0.00050, 2.00000, 3.00000, 0.059457
0.00050, 0.00010, 0.00090, 0.00050, 3.00000, 3.00000, 0.068745
0.00050, 0.00010, 0.00090, 0.00050, 4.00000, 3.00000, 0.079089
0.00050, 0.00010, 0.00090, 0.00050, 5.00000, 3.00000, 0.085129
0.00050, 0.00010, 0.00090, 0.00050, 1.00000, 4.00000, 0.056689
0.00050, 0.00010, 0.00090, 0.00050, 2.00000, 4.00000, 0.061588
0.00050, 0.00010, 0.00090, 0.00050, 3.00000, 4.00000, 0.069623
0.00050, 0.00010, 0.00090, 0.00050, 4.00000, 4.00000, 0.075827
0.00050, 0.00010, 0.00090, 0.00050, 5.00000, 4.00000, 0.082270
0.00050, 0.00010, 0.00090, 0.00050, 1.00000, 5.00000, 0.057826
0.00050, 0.00010, 0.00090, 0.00050, 2.00000, 5.00000, 0.061818
0.00050, 0.00010, 0.00090, 0.00050, 3.00000, 5.00000, 0.073092
0.00050, 0.00010, 0.00090, 0.00050, 4.00000, 5.00000, 0.077424
0.00050, 0.00010, 0.00090, 0.00050, 5.00000, 5.00000, 0.080012
0.00050, 0.00010, 0.00090, 0.00090, 1.00000, 1.00000, 0.070280
0.00050, 0.00010, 0.00090, 0.00090, 2.00000, 1.00000, 0.072100
0.00050, 0.00010, 0.00090, 0.00090, 3.00000, 1.00000, 0.082178
0.00050, 0.00010, 0.00090, 0.00090, 4.00000, 1.00000, 0.087384
0.00050, 0.00010, 0.00090, 0.00090, 5.00000, 1.00000, 0.098813
0.00050, 0.00010, 0.00090, 0.00090, 1.00000, 2.00000, 0.069586
0.00050, 0.00010, 0.00090, 0.00090, 2.00000, 2.00000, 0.076274
0.00050, 0.00010, 0.00090, 0.00090, 3.00000, 2.00000, 0.080820
0.00050, 0.00010, 0.00090, 0.00090, 4.00000, 2.00000, 0.091695
0.00050, 0.00010, 0.00090, 0.00090, 5.00000, 2.00000, 0.099779
0.00050, 0.00010, 0.00090, 0.00090, 1.00000, 3.00000, 0.069540
0.00050, 0.00010, 0.00090, 0.00090, 2.00000, 3.00000, 0.074717
0.00050, 0.00010, 0.00090, 0.00090, 3.00000, 3.00000, 0.080455
0.00050, 0.00010, 0.00090, 0.00090, 4.00000, 3.00000, 0.090746
0.00050, 0.00010, 0.00090, 0.00090, 5.00000, 3.00000, 0.098337
0.00050, 0.00010, 0.00090, 0.00090, 1.00000, 4.00000, 0.068754
0.00050, 0.00010, 0.00090, 0.00090, 2.00000, 4.00000, 0.072027
0.00050, 0.00010, 0.00090, 0.00090, 3.00000, 4.00000, 0.080962
0.00050, 0.00010, 0.00090, 0.00090, 4.00000, 4.00000, 0.087180
0.00050, 0.00010, 0.00090, 0.00090, 5.00000, 4.00000, 0.094981
0.00050, 0.00010, 0.00090, 0.00090, 1.00000, 5.00000, 0.068815
0.00050, 0.00010, 0.00090, 0.00090, 2.00000, 5.00000, 0.073685
0.00050, 0.00010, 0.00090, 0.00090, 3.00000, 5.00000, 0.079484
0.00050, 0.00010, 0.00090, 0.00090, 4.00000, 5.00000, 0.089124
0.00050, 0.00010, 0.00090, 0.00090, 5.00000, 5.00000, 0.093544
0.00050, 0.00050, 0.00010, 0.00010, 1.00000, 1.00000, 0.073122
0.00050, 0.00050, 0.00010, 0.00010, 2.00000, 1.00000, 0.084799
0.00050, 0.00050, 0.00010, 0.00010, 3.00000, 1.00000, 0.089506
0.00050, 0.00050, 0.00010, 0.00010, 4.00000, 1.00000, 0.097705
0.00050, 0.00050, 0.00010, 0.00010, 5.00000, 1.00000, 0.103912
0.00050, 0.00050, 0.00010, 0.00010, 1.00000, 2.00000, 0.073714
0.00050, 0.00050, 0.00010, 0.00010, 2.00000, 2.00000, 0.081654
0.00050, 0.00050, 0.00010, 0.00010, 3.00000, 2.00000, 0.088038
0.00050, 0.00050, 0.00010, 0.00010, 4.00000, 2.00000, 0.097619
0.00050, 0.00050, 0.00010, 0.00010, 5.00000, 2.00000, 0.105376
0.00050, 0.00050, 0.00010, 0.00010, 1.00000, 3.00000, 0.073917
0.00050, 0.00050, 0.00010, 0.00010, 2.00000, 3.00000, 0.082317
0.00050, 0.00050, 0.00010, 0.00010, 3.00000, 3.00000, 0.089361
0.00050, 0.00050, 0.00010, 0.00010, 4.00000, 3.00000, 0.097626
0.00050, 0.00050, 0.00010, 0.00010, 5.00000, 3.00000, 0.101874
0.00050, 0.00050, 0.00010, 0.00010, 1.00000, 4.00000, 0.072431
0.00050, 0.00050, 0.00010, 0.00010, 2.00000, 4.00000, 0.082457
0.00050, 0.00050, 0.00010, 0.00010, 3.00000, 4.00000, 0.091175
0.00050, 0.00050, 0.00010, 0.00010, 4.00000, 4.00000, 0.097138
0.00050, 0.00050, 0.00010, 0.00010, 5.00000, 4.00000, 0.103313
0.00050, 0.00050, 0.00010, 0.00010, 1.00000, 5.00000, 0.075275
0.00050, 0.00050, 0.00010, 0.00010, 2.00000, 5.00000, 0.079725
0.00050, 0.00050, 0.00010, 0.00010, 3.00000, 5.00000, 0.090474
0.00050, 0.00050, 0.00010, 0.00010, 4.00000, 5.00000, 0.098982
0.00050, 0.00050, 0.00010, 0.00010, 5.00000, 5.00000, 0.101875
0.00050, 0.00050, 0.00010, 0.00050, 1.00000, 1.00000, 0.084495
0.00050, 0.00050, 0.00010, 0.00050, 2.00000, 1.00000, 0.094593
0.00050, 0.00050, 0.00010, 0.00050, 3.00000, 1.00000, 0.102343
0.00050, 0.00050, 0.00010, 0.00050, 4.00000, 1.00000, 0.112231
0.00050, 0.00050, 0.00010, 0.00050, 5.00000, 1.00000, 0.119333
0.00050, 0.00050, 0.00010, 0.00050, 1.00000, 2.00000, 0.085056
0.00050, 0.00050, 0.00010, 0.00050, 2.00000, 2.00000, 0.095963
0.00050, 0.00050, 0.00010, 0.00050, 3.00000, 2.00000, 0.104316
0.00050, 0.00050, 0.00010, 0.00050, 4.00000, 2.00000, 0.109673
0.00050, 0.00050, 0.00010, 0.00050, 5.00000, 2.00000, 0.118553
0.00050, 0.00050, 0.00010, 0.00050, 1.00000, 3.00000, 0.087883
0.00050, 0.00050, 0.00010, 0.00050, 2.00000, 3.00000, 0.096770
0.00050, 0.00050, 0.00010, 0.00050, 3.00000, 3.00000, 0.103374
0.00050, 0.00050, 0.00010, 0.00050, 4.00000, 3.00000, 0.111439
0.00050, 0.00050, 0.00010, 0.00050, 5.00000, 3.00000, 0.117966
0.00050, 0.00050, 0.00010, 0.00050, 1.00000, 4.00000, 0.085008
0.00050, 0.00050, 0.00010, 0.00050, 2.00000, 4.00000, 0.094578
0.00050, 0.00050, 0.00010, 0.00050, 3.00000, 4.00000, 0.100627
0.00050, 0.00050, 0.00010, 0.00050, 4.00000, 4.00000, 0.113156
0.00050, 0.00050, 0.00010, 0.00050, 5.00000, 4.00000, 0.117964
0.00050, 0.00050, 0.00010, 0.00050, 1.00000, 5.00000, 0.085902
0.00050, 0.00050, 0.00010, 0.00050, 2.00000, 5.00000, 0.095492
0.00050, 0.00050, 0.00010, 0.00050, 3.00000, 5.00000, 0.105508
0.00050, 0.00050, 0.00010, 0.00050, 4.00000, 5.00000, 0.110791
0.00050, 0.00050, 0.00010, 0.00050, 5.00000, 5.00000, 0.117243
0.00050, 0.00050, 0.00010, 0.00090, 1.00000, 1.00000, 0.098372
0.00050, 0.00050, 0.00010, 0.00090, 2.00000, 1.00000, 0.106045
0.00050, 0.00050, 0.00010, 0.00090, 3.00000, 1.00000, 0.114524
0.00050, 0.00050, 0.00010, 0.00090, 4.00000, 1.00000, 0.118859
0.00050, 0.00050, 0.00010, 0.00090, 5.00000, 1.00000, 0.130211
0.00050, 0.00050, 0.00010, 0.00090, 1.00000, 2.00000, 0.096294
0.00050, 0.00050, 0.00010, 0.00090, 2.00000, 2.00000, 0.109864
0.00050, 0.00050, 0.00010, 0.00090, 3.00000, 2.00000, 0.114667
0.00050, 0.00050, 0.00010, 0.00090, 4.00000, 2.00000, 0.123685
0.00050, 0.00050, 0.00010, 0.00090, 5.00000, 2.00000, 0.130499
0.00050, 0.00050, 0.00010, 0.00090, 1.00000, 3.00000, 0.099248
0.00050, 0.00050, 0.00010, 0.00090, 2.00000, 3.00000, 0.106929
0.00050, 0.00050, 0.00010, 0.00090, 3.00000, 3.00000, 0.114642
0.00050, 0.00050, 0.00010, 0.00090, 4.00000, 3.00000, 0.121276
0.00050, 0.00050, 0.00010, 0.00090, 5.00000, 3.00000, 0.131122
0.00050, 0.00050, 0.00010, 0.00090, 1.00000, 4.00000, 0.095908
0.00050, 0.00050, 0.00010, 0.00090, 2.00000, 4.00000, 0.108300
0.00050, 0.00050, 0.00010, 0.00090, 3.00000, 4.00000, 0.116488
0.00050, 0.00050, 0.00010, 0.00090, 4.00000, 4.00000, 0.124755
0.00050, 0.00050, 0.00010, 0.00090, 5.00000, 4.00000, 0.129398
0.00050, 0.00050, 0.00010, 0.00090, 1.00000, 5.00000, 0.096638
0.00050, 0.00050, 0.00010, 0.00090, 2.00000, 5.00000, 0.109505
0.00050, 0.00050, 0.00010, 0.00090, 3.00000, 5.00000, 0.119016
0.00050, 0.00050, 0.00010, 0.00090, 4.00000, 5.00000, 0.124521
0.00050, 0.00050, 0.00010, 0.00090, 5.00000, 5.00000, 0.131392
0.00050, 0.00050, 0.00050, 0.00010, 1.00000, 1.00000, 0.101643
0.00050, 0.00050, 0.00050, 0.00010, 2.00000, 1.00000, 0.105421
0.00050, 0.00050, 0.00050, 0.00010, 3.00000, 1.00000, 0.115929
0.00050, 0.00050, 0.00050, 0.00010, 4.00000, 1.00000, 0.125788
0.00050, 0.00050, 0.00050, 0.00010, 5.00000, 1.00000, 0.136523
0.00050, 0.00050, 0.00050, 0.00010, 1.00000, 2.00000, 0.101996
0.00050, 0.00050, 0.00050, 0.00010, 2.00000, 2.00000, 0.107357
0.00050, 0.00050, 0.00050, 0.00010, 3.00000, 2.00000, 0.117244
0.00050, 0.00050, 0.00050, 0.00010, 4.00000, 2.00000, 0.127232
0.00050, 0.00050, 0.00050, 0.00010, 5.00000, 2.00000, 0.132859
0.00050, 0.00050, 0.00050, 0.00010, 1.00000, 3.00000, 0.100818
0.00050, 0.00050, 0.00050, 0.00010, 2.00000, 3.00000, 0.108426
0.00050, 0.00050, 0.00050, 0.00010, 3.00000, 3.00000, 0.113117
0.00050, 0.00050, 0.00050, 0.00010, 4.00000, 3.00000, 0.124039
0.00050, 0.00050, 0.00050, 0.00010, 5.00000, 3.00000, 0.131768
0.00050, 0.00050, 0.00050, 0.00010, 1.00000, 4.00000, 0.104494
0.00050, 0.00050, 0.00050, 0.00010, 2.00000, 4.00000, 0.110680
0.00050, 0.00050, 0.00050, 0.00010, 3.00000, 4.00000, 0.114384
0.00050, 0.00050, 0.00050, 0.00010, 4.00000, 4.00000, 0.125131
0.00050, 0.00050, 0.00050, 0.00010, 5.00000, 4.00000, 0.133314
0.00050, 0.00050, 0.00050, 0.00010, 1.00000, 5.00000, 0.101500
0.00050, 0.00050, 0.00050, 0.00010, 2.00000, 5.00000, 0.105799
0.00050, 0.00050, 0.00050, 0.00010, 3.00000, 5.00000, 0.112325
0.00050, 0.00050, 0.00050, 0.00010, 4.00000, 5.00000, 0.124913
0.00050, 0.00050, 0.00050, 0.00010, 5.00000, 5.00000, 0.128036
0.00050, 0.00050, 0.00050, 0.00050, 1.00000, 1.00000, 0.118921
0.00050, 0.00050, 0.00050, 0.00050, 2.00000, 1.00000, 0.119691
0.00050, 0.00050, 0.00050, 0.00050, 3.00000, 1.00000, 0.129286
0.00050, 0.00050, 0.00050, 0.00050, 4.00000, 1.00000, 0.135818
0.00050, 0.00050, 0.00050, 0.00050, 5.00000, 1.00000, 0.146007
0.00050, 0.00050, 0.00050, 0.00050, 1.00000, 2.00000, 0.115921
